alpha,delta,id,diameter
260.4375,-10.381111111111112,LDN324,145.0
268.4625,-15.009166666666667,LDN325,57.0
267.4583333333333,-14.430555555555555,LDN326,10.0
274.22499999999997,-18.064444444444444,B93 / LDN327,9.0
274.25,-18.03388888888889,LDN328 / CB131 / P43 / LM259,2.5
280.1166666666667,-20.869444444444444,LDN329,14.0
267.5291666666666,-14.366666666666667,B284,25.0
267.65,-14.33388888888889,LDN330 / P44,7.0
274.22916666666663,-17.814444444444444,LDN331,4.2
274.6583333333333,-17.95,B307,9.0
275.22916666666663,-18.142777777777777,LDN332,8.0
211.54166666666663,19.669722222222223,IREC12,75.0
279.9916666666666,-20.453333333333333,LDN334,16.0
272.7208333333333,-16.821666666666665,LDN333,42.0
238.92499999999995,3.915,IREC13,78.0
225.21249999999998,12.406666666666666,IREC14,100.0
274.77916666666664,-17.811666666666667,LDN335,4.0
274.97916666666663,-17.894166666666667,LDN336,13.0
269.4625,-14.854166666666666,LDN337,9.0
268.96250000000003,-14.506666666666666,LDN338,11.0
269.13749999999993,-14.589166666666667,LDN339,8.0
269.8375,-14.669166666666666,LDN341,6.0
275.475,-17.641666666666666,LDN342,54.0
269.7125,-14.603055555555555,LDN340,11.0
280.37916666666666,-19.952777777777776,LDN344,6.0
235.20416666666662,6.791111111111111,DIR014+45,240.0
277.5541666666667,-18.583333333333332,B310,2.0
277.22916666666663,-18.4,LDN343,60.0
280.6208333333333,-19.987222222222222,B315 / CB153 / LDN346,7.0
320.9833333333333,-31.7275,IREC15,87.0
268.4541666666666,-13.675833333333333,LDN345,29.0
220.03749999999997,15.718333333333334,IREC16,100.0
271.96666666666664,-15.491944444444444,LDN347,26.0
273.88749999999993,-16.43611111111111,CB127,2.0
272.4666666666666,-15.65638888888889,LDN348,10.0
1.1624999999999999,-30.045833333333334,IREC17,72.0
267.77916666666664,-13.012222222222222,LDN349,7.0
276.97916666666663,-17.801111111111112,LDN350,23.0
273.15,-15.819722222222222,CB118,2.0
275.97499999999997,-17.222499999999997,LDN351,10.0
267.8833333333333,-12.866666666666667,B285,15.0
278.2291666666667,-18.295,LDN353,110.0
266.4458333333333,-12.01888888888889,LDN352,138.0
276.22499999999997,-17.254722222222224,LDN354,10.0
267.95,-12.678055555555554,LDN355,16.0
277.6208333333333,-17.71472222222222,B311 / LDN356 / CB143,9.0
273.96666666666664,-15.732222222222223,LDN357,23.0
331.6,-32.00277777777778,DIR015-54,300.0
268.19999999999993,-12.510277777777778,LDN358,52.0
275.7208333333333,-16.473888888888887,LDN359,134.0
267.925,-12.261666666666667,LDN360,6.0
268.0,-12.178055555555554,LDN361,7.0
277.47499999999997,-17.131944444444446,LDN362,41.0
269.7041666666666,-13.003055555555555,LDN363,90.0
228.4208333333333,11.830277777777777,IREC18,72.0
278.72499999999997,-17.62611111111111,LDN364,19.0
280.72916666666663,-18.449722222222224,LDN365 / LDN366,18.0
271.3291666666666,-13.161666666666667,LDN368,75.0
267.44166666666666,-11.01388888888889,LDN367,54.0
281.5291666666666,-18.195833333333333,LDN369,8.0
260.2583333333333,-6.657500000000001,IREC19,85.0
277.6458333333333,-16.214444444444442,LDN370,6.0
259.4166666666667,-6.0525,LDN371,61.0
277.6666666666667,-16.08138888888889,LDN372 / CB144 / P45,2.0
261.4208333333333,-7.043055555555555,LDN373,38.0
236.09999999999994,8.254444444444445,IREC20,98.0
277.46666666666664,-15.79861111111111,LDN374,30.0
272.2041666666666,-12.990833333333333,LDN375,21.0
331.6791666666667,-31.023333333333333,IREC21,63.0
275.7125,-14.640555555555554,LDN376,51.0
293.0708333333333,-22.3925,LDN377,3.0
278.0458333333333,-15.583333333333334,B312,75.0
277.6833333333333,-15.383333333333333,LDN379,35.0
279.21666666666664,-15.956944444444444,LDN378,18.0
278.9833333333333,-15.683333333333334,B313,15.0
275.7083333333333,-13.973888888888888,LDN380,30.0
279.34166666666664,-15.789722222222222,LDN381,4.0
266.9333333333333,-9.016388888888889,LDN382,28.0
283.7041666666666,-17.646666666666665,IREC22,100.0
270.69166666666666,-10.998055555555554,LDN383,52.0
290.5,-20.435833333333335,IREC23,131.0
270.69166666666666,-10.748055555555554,LDN384,160.0
312.06249999999994,-27.25722222222222,DIR018-37,150.0
278.7125,-14.842777777777778,LDN385,7.0
273.1958333333333,-11.98611111111111,LDN386,260.0
259.6583333333333,-4.051388888888889,LDN387,44.0
278.2083333333333,-14.211944444444443,LDN388,146.0
278.2083333333333,-14.12861111111111,LDN389,21.0
278.9583333333333,-14.458333333333332,LDN390,23.0
277.47499999999997,-13.6875,CB142,3.5
268.2833333333333,-8.455277777777777,LDN392 / CB101 / LM242,10.0
258.90416666666664,-3.0549999999999997,LDN391,38.0
266.175,-7.1866666666666665,LDN393,268.0
275.45,-12.225,LDN394,74.0
255.19583333333333,0.8105555555555556,IREC24 / MBM151,160.0
260.4083333333333,-3.7866666666666666,IREC25,247.0
357.1958333333333,-29.672777777777778,IREC26,63.0
279.7083333333333,-14.12138888888889,LDN395,39.0
278.00416666666666,-13.212777777777777,LDN396,4.0
278.20416666666665,-13.295277777777777,LDN398,7.0
270.6833333333333,-9.331666666666667,LDN397,32.0
276.69999999999993,-12.469166666666666,LDN399,62.0
268.87916666666666,-8.257222222222222,LDN400 / CB104,11.0
277.44999999999993,-12.715555555555556,LDN402,4.6
279.53749999999997,-13.732777777777779,B102 / LDN401 / CB149,7.0
279.20416666666665,-13.456944444444444,LDN403,7.0
277.44999999999993,-12.465555555555556,LDN404,7.0
275.6958333333333,-11.473888888888888,LDN405,194.0
321.1791666666666,-27.843333333333334,DIR020-45,105.0
278.69999999999993,-12.959444444444443,LDN407,35.0
276.4458333333333,-11.803611111111111,B95 / LDN406,45.0
276.4125,-11.790277777777778,LM271,10.0
286.5208333333333,-16.660277777777775,IREC27,92.0
281.44166666666666,-14.2,B317,25.0
349.8958333333333,-29.85638888888889,IREC28,60.0
272.6833333333333,-9.48861111111111,LDN408,41.0
258.81249999999994,-1.7222222222222223,CB77,7.0
280.45416666666665,-13.45111111111111,LDN409,73.0
280.7041666666666,-13.449722222222222,LDN410,134.0
276.9625,-11.45861111111111,LDN411 / CB141 / LM273,6.0
277.9458333333333,-11.963055555555554,LDN412,8.0
276.64166666666665,-11.219444444444445,LDN413,6.0
276.2416666666666,-10.883333333333333,LDN414 / CB138,7.0
276.1916666666666,-10.638055555555555,LDN415,22.0
276.3833333333333,-10.661388888888888,B94 / LDN416 / CB139 / P46 / LM270,8.0
276.35416666666663,-10.53888888888889,LDN417,6.0
273.6833333333333,-9.150277777777777,LDN418,24.0
273.1791666666666,-8.652777777777779,LDN419,20.0
276.56249999999994,-10.303333333333335,B96 / LDN420 / CB140,7.0
231.2833333333333,14.243055555555555,IREC29 / DIR021+52,90.0
268.5791666666666,-5.775833333333333,LDN421 / LM243,7.0
276.9583333333333,-10.236944444444443,LDN423 / LM272,8.0
273.6791666666667,-8.48361111111111,LDN424,22.0
273.0249999999999,-8.099444444444446,LDN422 / P47 / LM250,5.0
266.72499999999997,-4.586111111111111,LDN425 / LM240,7.0
272.99999999999994,-7.900277777777778,LDN426 / CB115,2.0
276.68749999999994,-9.8025,LDN427,4.0
266.9083333333333,-4.516388888888889,LDN428,37.0
277.2708333333333,-9.916666666666666,B97,55.0
274.275,-8.305833333333334,LDN429,19.0
274.31666666666666,-8.298055555555555,P48 / LM261 / LDN429-2,7.0
273.42499999999995,-7.8180555555555555,LDN431,18.0
269.6083333333333,-5.732777777777778,LDN432 / P49 / LM245,10.0
274.2958333333333,-8.225277777777778,LM260 / LDN429-1,9.0
273.03749999999997,-7.545277777777778,LDN430 / CB117,3.0
274.39166666666665,-8.235,LM262 / LDN429-3,10.0
280.6958333333333,-11.449722222222222,LDN434 / LDN433,70.0
274.45,-8.14861111111111,LM264 / LDN429-4,18.0
278.1875,-9.961944444444443,LDN435,174.0
239.37916666666663,11.0375,DIR022+43,300.0
273.6458333333333,-7.380833333333333,LDN436 / CB123 / P50 / LM252,4.5
275.0541666666666,-7.976944444444444,LDN437,24.0
273.5208333333333,-7.1416666666666675,CB120 / P51 / LM251,3.0
273.55,-7.150833333333334,LDN438,6.0
273.47083333333325,-7.076666666666666,CB119,2.0
273.6166666666667,-7.131944444444444,CB122,4.0
300.1916666666666,-19.384999999999998,IREC30,83.0
273.54166666666663,-6.973888888888889,CB121,2.0
234.1708333333333,13.90638888888889,IREC31,87.0
269.9125,-5.001944444444445,LDN439,25.0
278.1,-9.174999999999999,CB145,9.0
278.2208333333333,-9.230555555555556,CB147 / LM278,6.0
278.19166666666666,-9.206666666666665,LM276,5.0
278.19166666666666,-9.206666666666665,B100 / LDN443,16.0
270.91249999999997,-5.330277777777778,LDN441,96.0
274.92499999999995,-7.4775,LDN440,7.0
269.4083333333333,-4.504444444444444,LDN442,7.0
278.1333333333333,-8.962222222222222,B101 / CB146 / LM275,11.0
279.4333333333333,-9.6225,B314 / LDN445,28.0
270.6625,-4.998333333333333,LDN444,61.0
233.6708333333333,14.439444444444444,IREC32,122.0
277.6791666666667,-8.630833333333333,LDN446,22.0
273.9208333333333,-6.649166666666666,LDN447,44.0
279.1833333333333,-9.290277777777778,LDN448,10.0
282.94166666666666,-11.105833333333333,LDN449,13.0
283.50833333333327,-11.316666666666666,B321,15.0
278.1791666666667,-8.62861111111111,LDN450,13.0
275.475,-7.211388888888889,LDN451 / LM267,7.0
284.1958333333333,-11.6,LDN452 / LDN458,68.0
276.17499999999995,-7.471666666666667,LDN453,94.0
277.1791666666666,-7.966666666666667,LDN454,22.0
279.4333333333333,-9.1225,LDN455,8.0
267.9375,-2.980277777777778,CB100,9.0
283.19166666666666,-10.938055555555556,LDN456 / LDN457,11.0
269.5249999999999,-3.7725,LDN460 / CB105 / P52 / LM244,7.0
280.6833333333333,-9.616666666666667,LDN459,104.0
272.41249999999997,-5.156388888888889,LDN461,21.0
277.9291666666666,-7.963055555555556,LDN463,60.0
283.18749999999994,-10.604722222222222,LDN464 / LDN465,11.0
271.87916666666666,-4.7250000000000005,LM247 / LDN462-1,5.0
271.88749999999993,-4.696666666666667,LDN462 / P53,12.0
271.9,-4.675000000000001,LM248 / LDN462-2,5.0
274.94999999999993,-6.1066666666666665,LDN466 / CB132 / P54 / LM266,6.5
270.06666666666666,-3.502222222222222,LDN468 / CB106 / LM246,10.0
274.7416666666667,-5.9783333333333335,LDN467,5.0
268.85416666666663,-2.8125,CB103,8.0
269.2749999999999,-2.970277777777778,IREC34,35.0
273.36249999999995,-5.101666666666667,LDN469,3.5
274.91666666666663,-5.810833333333333,LDN471,14.0
274.7416666666667,-5.636944444444444,LDN470 / P55,4.0
273.5375,-4.984166666666667,LDN472,11.0
279.42499999999995,-7.9558333333333335,LDN473,28.0
282.9333333333333,-9.689166666666667,LDN474,80.0
274.79166666666663,-5.4783333333333335,LDN475,10.0
274.6666666666667,-5.395555555555556,LDN476,4.0
274.79166666666663,-5.3950000000000005,LDN477,45.0
273.1583333333333,-4.486111111111112,LDN478,19.0
237.2708333333333,14.050277777777778,IREC35,87.0
297.47916666666663,-16.06388888888889,IREC36,136.0
281.1791666666667,-8.4475,LDN480,40.0
274.78749999999997,-5.1450000000000005,LDN479,3.5
276.4166666666667,-5.970277777777778,LDN481,162.0
274.78749999999997,-5.111666666666666,LDN482,7.0
274.39166666666665,-4.653333333333333,LDN483 / P56 / LM263 / LDN483-1,11.0
267.07916666666665,0.7144444444444444,IREC37,40.0
279.92499999999995,-7.453611111111111,LDN484,82.0
242.67499999999998,11.915277777777778,DIR025+41,190.0
248.15,9.261388888888888,DIR025+35,210.0
274.525,-4.553055555555555,LM265 / LDN483-2,7.5
279.1708333333333,-6.957222222222223,LDN485,49.0
271.65416666666664,-2.993333333333333,LDN486,74.0
274.2083333333333,-4.314444444444444,LDN487,4.0
274.1583333333333,-4.231388888888889,LDN488,4.0
277.16666666666663,-5.633333333333333,LDN489,29.0
276.91666666666663,-5.468055555555556,LDN491,31.0
273.95416666666665,-3.8530555555555557,CB128,2.0
273.82916666666665,-3.7622222222222224,LDN490 / CB126 / P57 / LM254,3.5
273.9583333333333,-3.7705555555555557,LDN492,8.0
273.95416666666665,-3.741111111111111,CB129 / P58 / LM255,5.5
273.1541666666666,-3.319444444444444,LDN493,17.0
279.7416666666666,-6.729444444444445,LDN495 / P59,2.5
279.24583333333334,-6.456666666666667,LDN494,7.0
281.925,-7.777222222222222,LDN496,67.0
279.8083333333333,-6.639166666666666,P60 / LM282,9.0
279.8708333333333,-6.658333333333334,B103,5.0
279.82499999999993,-6.629166666666667,LDN497,12.0
279.9958333333333,-6.6530555555555555,LDN498,5.0
280.1708333333333,-6.452222222222223,LDN499,13.0
266.6708333333333,0.6458333333333333,IREC38,20.0
274.1541666666666,-3.314722222222222,LDN500,4.0
282.47499999999997,-7.5569444444444445,B109,3.0
274.40416666666664,-3.313333333333333,LDN501,9.0
277.3708333333333,-4.645,LDN503 / P62 / LM274,6.0
272.1458333333333,-1.8411111111111114,LDN502 / CB112 / P61,4.0
274.65416666666664,-3.1455555555555557,LDN504,3.0
281.9208333333333,-6.860555555555555,B105 / LDN506,2.0
274.90416666666664,-3.227777777777778,LDN505,5.0
283.41666666666663,-7.425000000000001,B117 / CB160,2.0
272.91249999999997,-2.0,P64,17.0
283.4833333333333,-7.4413888888888895,B118 / LDN509 / CB161 / P63,3.5
308.26666666666665,-18.398611111111112,IREC39 / DIR027-31,90.0
274.06249999999994,-2.5463888888888886,LDN507 / CB130 / LM257 / CB130-1,6.0
347.525,-27.306944444444444,G25.1-67.7 / IREC33,90.0
272.5708333333333,-1.738888888888889,LDN508,11.0
273.65,-2.233611111111111,LDN510,13.0
276.40416666666664,-3.6369444444444445,LDN511,54.0
274.06249999999994,-2.3897222222222223,LM256 / CB130-2,2.0
239.50416666666663,14.779444444444445,IREC40,63.0
283.2958333333333,-7.104166666666666,B116 / LDN512,15.0
283.59999999999997,-7.230833333333334,CB162 / SCHO950,3.5
272.6458333333333,-1.6583333333333332,LDN513,21.0
274.07499999999993,-2.2780555555555555,LM258 / CB130-3,3.0
283.26249999999993,-6.983611111111111,B114 / LDN514 / CB157,7.0
279.41249999999997,-4.9558333333333335,LDN515,174.0
282.8458333333333,-6.606111111111111,B112 / LDN516,14.0
282.4291666666666,-6.4,B318,60.0
277.1541666666666,-3.6333333333333333,BDN27.09+3.40,60.0
282.39166666666665,-6.3,B108,3.0
283.34166666666664,-6.770555555555555,CB159 / SCHO943,3.5
283.3333333333333,-6.658888888888889,B115 / LDN518 / CB158,6.0
281.29166666666663,-5.613611111111111,LDN517,31.0
273.1458333333333,-1.1527777777777777,LDN519,22.0
275.40000000000003,-2.308611111111111,LDN520,19.0
259.65416666666664,5.949166666666667,IREC42,226.0
283.1166666666667,-5.905,LDN521,7.0
282.9166666666667,-5.7725,B320 / LDN522,25.0
282.28749999999997,-5.442222222222222,LDN523,15.0
281.41249999999997,-4.946388888888889,LDN524,46.0
243.94583333333333,13.800833333333333,IREC43,113.0
279.6583333333333,-3.9547222222222222,LDN525,88.0
276.65,-2.3024999999999998,LDN526,57.0
281.61249999999995,-4.778611111111111,LDN527,4.0
275.68749999999994,-1.711111111111111,CB134,2.0
282.23749999999995,-5.0811111111111105,B106 / CB156,4.5
281.7875,-4.777777777777778,LDN528,31.0
282.36249999999995,-4.995277777777778,B107 / MLB82 / LM285,7.0
265.9291666666666,3.543333333333333,IREC44,134.0
231.46249999999995,18.96222222222222,IREC41 / DIR028+54,80.0
275.6208333333333,-1.458888888888889,CB133,2.0
281.4083333333333,-4.446388888888889,LDN529,31.0
282.49999999999994,-4.95,B111,120.0
281.82916666666665,-4.551666666666667,B104 / CB155,12.0
286.5541666666667,-6.890833333333333,B133 / LDN531 / CB180 / P66 / LM290,11.0
282.41249999999997,-4.775,LDN530 inc B107 / B110,25.0
277.49999999999994,-2.25,Serpens DN Complex,900.0
282.49999999999994,-4.806666666666667,B110 / P65 / MLB83 / LM286,15.0
254.01666666666665,9.696666666666667,DIR029+30,70.0
258.5541666666667,7.491388888888889,DIR029+25,160.0
281.7833333333333,-4.361111111111111,LDN532,8.0
275.9416666666666,-1.2919444444444443,LDN533 / CB136,8.0
282.5041666666666,-4.665,LM287 / LDN530D-2,16.0
277.65,-2.131111111111111,BDN28.65+3.66,120.0
283.16249999999997,-4.938055555555556,LDN534,107.0
283.66249999999997,-5.166666666666667,B119a,30.0
279.27916666666664,-2.89,LDN535,10.0
278.65,-2.542777777777778,LDN536,30.0
279.15000000000003,-2.7905555555555552,LDN538,22.0
275.64166666666665,-0.9741666666666666,LDN537,44.0
275.9208333333333,-1.0472222222222223,LM268 / LDN539-1,9.0
286.51666666666665,-6.4222222222222225,LDN540,20.0
275.99583333333334,-1.0266666666666666,LDN539 / P67,16.0
283.42499999999995,-4.833333333333333,B117a,10.0
276.0916666666666,-0.99,CB137 / LM269 / LDN539-2,9.0
321.53749999999997,-20.83111111111111,DIR029-43,240.0
279.075,-2.4575,LDN541,12.0
285.41666666666663,-5.594166666666666,LDN542,16.0
282.85416666666663,-4.276388888888889,B113 / MLB84,11.0
286.71666666666664,-6.225555555555555,B134 / LDN543 / CB181 / P68,6.0
285.4916666666666,-5.565833333333333,B130 / CB174,5.0
285.4416666666666,-5.5475,CB173,3.5
285.3833333333333,-5.455555555555556,B127 / LDN544 / CB170,7.0
283.7125,-4.600833333333333,B120 / CB164,2.0
283.6458333333333,-4.554722222222222,B119 / CB163,2.0
283.7833333333333,-4.616666666666667,B121,2.0
284.1958333333333,-4.7572222222222225,B122 / LDN545 / CB166,7.0
285.43749999999994,-5.362222222222222,CB172,3.5
284.3833333333333,-4.737777777777778,B123 / LDN546 / CB167,5.0
282.6583333333333,-3.8569444444444447,LDN547,91.0
285.525,-5.2975,B129 / LDN549 / CB175 / MLB85 / LM288,7.0
282.40416666666664,-3.691666666666667,LDN548,60.0
283.9375,-4.4413888888888895,B322 / CB165,3.5
254.39583333333331,10.477777777777778,IREC45,309.0
276.6708333333333,-0.5525,LDN570 / P71,14.0
286.9166666666667,-5.753611111111111,LDN550,105.8
286.15416666666664,-5.350555555555555,CB179,7.0
316.37499999999994,-18.586944444444445,IREC46,85.0
277.0166666666666,-0.6341666666666667,LDN575,16.8
284.48749999999995,-4.458333333333334,LDN551,3.0
286.0874999999999,-5.2575,B327 / LDN552,20.0
285.7875,-5.0922222222222215,LDN553,9.0
284.75,-4.541666666666667,B126 / CB168,9.0
287.01666666666665,-5.67,LDN554,10.0
284.4208333333333,-4.35,B124,3.0
284.7833333333333,-4.5136111111111115,LDN556,22.0
284.5874999999999,-4.383333333333334,B125,10.0
284.85416666666663,-4.5136111111111115,CB169,4.5
280.4,-2.154722222222222,B316 / LDN555 / CB152,5.0
279.3958333333333,-1.6225,LDN558,39.0
278.14166666666665,-0.9619444444444444,LDN559,247.0
277.1416666666666,-0.3836111111111111,LDN573,10.0
285.4208333333333,-4.566111111111111,B128 / CB171,11.0
279.8083333333333,-1.6749999999999998,LDN557 / P69,22.0
280.3958333333333,-1.951111111111111,LDN560,13.0
284.4083333333333,-3.9322222222222223,LDN561,75.0
277.7916666666666,-0.49722222222222223,LDN578,6.0
279.8958333333333,-1.5369444444444442,LDN563,95.0
285.5583333333333,-4.379166666666666,B131 / B131a / LDN562 / CB176,4.0
283.90416666666664,-3.517777777777778,LDN565,70.0
279.3958333333333,-1.2058333333333333,LDN564,27.0
284.9708333333333,-4.05,B325,17.0
277.8666666666666,-0.37999999999999995,LDN576,5.0
282.65,-2.7738888888888886,LDN566,14.0
286.03749999999997,-4.427222222222222,B132 / LDN567 / P70 / LM289,11.0
278.8374999999999,-0.6900000000000001,LM279 / LDN588-2,4.0
284.8583333333333,-3.763333333333333,LDN568,6.0
274.62916666666666,1.5208333333333333,LDN569,334.0
279.1458333333333,-0.7905555555555556,LDN591,35.0
277.63749999999993,0.035277777777777776,LDN571,23.0
277.63749999999993,0.035277777777777776,LDN572,225.0
284.3916666666666,-3.4166666666666665,B323,16.0
279.0583333333333,-0.635,LM281 / LDN588-4,1.0
286.2083333333333,-4.233333333333333,B328,4.0
278.9666666666666,-0.515,LM280 / LDN588-3,2.5
278.97916666666663,-0.5038888888888889,LDN588 / P73,13.0
286.7833333333333,-4.421111111111111,LDN574,15.0
247.7333333333333,14.717222222222222,IREC47,106.0
279.8916666666666,-0.6202777777777778,LDN593,41.0
286.4083333333333,-3.9227777777777777,LDN577,53.0
263.5333333333333,7.703611111111111,IREC48,87.0
284.84166666666664,-2.9833333333333334,B324,30.0
283.90000000000003,-2.434444444444445,LDN579,79.0
287.1583333333333,-4.085833333333333,B136 / LDN580,11.0
325.1166666666667,-20.252222222222223,IREC49,98.0
280.31249999999994,0.5838888888888889,Aquila Rift,1530.0
286.8583333333333,-3.9125,B135 / LDN581 / MLB86 / P72 / LM291,17.0
283.1458333333333,-1.9380555555555556,LDN582,32.0
278.38749999999993,0.6222222222222222,LDN583,17.0
284.15,-2.2666666666666666,LDN584,17.0
275.8791666666666,2.026944444444444,LDN585,69.0
279.76249999999993,0.04555555555555556,LDN586,11.0
277.4583333333333,1.2344444444444445,BDN31.57+5.37,35.0
279.88749999999993,0.04611111111111111,LDN587,18.0
